         2323358 function calls (2294986 primitive calls) in 4.423 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 engine.py:2040(XBoardProtocol)
        1    0.000    0.000    0.000    0.000 Image.py:3418(register_open)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:388(__subclasshook__)
        1    0.000    0.000    0.000    0.000 threading.py:424(notify_all)
        1    0.000    0.000    0.000    0.000 __init__.py:1867(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2098(IPv6Interface)
        1    0.000    0.000    0.000    0.000 tarfile.py:606(_FileInFile)
        1    0.000    0.000    0.000    0.000 pooling.py:556(AvgPool2d)
        1    0.000    0.000    0.000    0.000 file_structure_representation.py:8(Directory)
        1    0.000    0.000    0.000    0.000 upsampling.py:175(UpsamplingNearest2d)
        1    0.000    0.000    0.000    0.000 __init__.py:831(ZipExtFile)
        1    0.000    0.000    0.000    0.000 embedding_ops.py:11(EmbeddingPackedParams)
        1    0.000    0.000    0.000    0.000 conv.py:10(_ConvNd)
        1    0.000    0.000    0.000    0.000 main.py:57(TestProgram)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:10(BaseSubprocessTransport)
        1    0.000    0.000    0.000    0.000 wrappers.py:344(BackwardsNotSupported)
        2    0.000    0.000    0.000    0.000 model.py:12(qualify)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1498(XMLParser)
        1    0.000    0.000    0.000    0.000 core.py:3045(QuotedString)
        1    0.000    0.000    0.000    0.000 core.py:2354(Keyword)
        1    0.000    0.000    0.000    0.000 spines.py:522(Spines)
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
       10    0.000    0.000    0.000    0.000 <frozen ntpath>:35(_get_bothseps)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:819(keys)
        9    0.000    0.000    0.000    0.000 functools.py:965(__init__)
        1    0.000    0.000    0.000    0.000 inspect.py:1659(__new__)
        2    0.000    0.000    0.000    0.000 platform.py:453(<genexpr>)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 tempfile.py:860(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
       30    0.000    0.000    0.000    0.000 function_base.py:19(_linspace_dispatcher)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:1320(_set_default)
        1    0.000    0.000    0.000    0.000 cmd.py:52(Cmd)
        1    0.000    0.000    0.000    0.000 glob_group.py:7(GlobGroup)
        1    0.000    0.000    0.000    0.000 profiler_util.py:432(FunctionEvent)
        1    0.000    0.000    0.000    0.000 rnn.py:1264(LSTMCell)
        1    0.000    0.000    0.000    0.000 beta.py:12(Beta)
        1    0.000    0.000    0.000    0.000 calendar.py:45(__getattr__)
        1    0.000    0.000    0.000    0.000 transforms.py:1130(StackTransform)
        1    0.000    0.000    0.000    0.000 bn_relu.py:12(BNReLU2d)
        1    0.000    0.000    0.000    0.000 generate_numeric_debug_handle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trsock.py:4(TransportSocket)
        1    0.000    0.000    0.000    0.000 weak.py:84(WeakIdKeyDictionary)
        5    0.000    0.000    0.000    0.000 rcsetup.py:568(_validate_greaterthan_minushalf)
       22    0.000    0.000    0.000    0.000 core.py:3627(recurse)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 _tritools.py:11(TriAnalyzer)
        5    0.000    0.000    0.000    0.000 <frozen os>:824(fsdecode)
        1    0.000    0.000    0.000    0.000 __init__.py:1117(StreamHandler)
        5    0.000    0.000    0.000    0.000 __init__.py:20(is_available)
        1    0.000    0.000    0.000    0.000 __init__.py:56(cuFFTPlanCache)
        1    0.000    0.000    0.000    0.000 half_normal.py:13(HalfNormal)
        1    0.000    0.000    0.000    0.000 functional_modules.py:9(FloatFunctional)
        1    0.000    0.000    0.000    0.000 qconfig_mapping.py:182(QConfigMapping)
       23    0.000    0.000    0.000    0.000 fake_tensor.py:410(register_op_impl)
        3    0.000    0.000    0.000    0.000 utils.py:476(copy)
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:240(iTXt)
        1    0.000    0.000    0.000    0.000 transforms.py:1685(TransformWrapper)
        1    0.000    0.000    0.000    0.000 ticker.py:1962(MaxNLocator)
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
       11    0.000    0.000    0.000    0.000 dataclasses.py:604(<genexpr>)
       64    0.000    0.000    0.000    0.000 __init__.py:249(square_mirror)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3172(_ndim_dispatcher)
       27    0.000    0.000    0.000    0.000 nvml.py:820(gen_new)
        1    0.000    0.000    0.000    0.000 code.py:15(InteractiveInterpreter)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:1125(CyclicLR)
        1    0.000    0.000    0.000    0.000 half_cauchy.py:13(HalfCauchy)
        1    0.000    0.000    0.000    0.000 transforms.py:471(ReshapeTransform)
        1    0.000    0.000    0.000    0.000 rnn.py:136(_LSTMSingleLayer)
        1    0.000    0.000    0.000    0.000 observer.py:1327(FixedQParamsObserver)
        1    0.000    0.000    0.000    0.000 linear_relu.py:9(LinearReLU)
        1    0.000    0.000    0.000    0.000 operator_schemas.py:19(ArgsKwargsPair)
        2    0.000    0.000    0.000    0.000 rcsetup.py:406(_validate_mathtext_fallback)
        1    0.000    0.000    0.000    0.000 backend_managers.py:32(ToolManager)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:31(LayoutGrid)
        1    0.000    0.000    0.000    0.000 image.py:1188(PcolorImage)
        1    0.000    0.000    0.000    0.000 offsetbox.py:595(DrawingArea)
        1    0.000    0.000    0.000    0.000 units.py:135(DecimalConverter)
        1    0.000    0.000    0.000    0.000 gridspec.py:476(GridSpecFromSubplotSpec)
        3    0.000    0.000    0.000    0.000 {built-in method math.log}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.000    0.000 traceback.py:374(StackSummary)
        1    0.000    0.000    0.000    0.000 __init__.py:32(__enter__)
       10    0.000    0.000    0.000    0.000 {method 'is_complex' of 'torch._C.TensorBase' objects}
        2    0.000    0.000    0.000    0.000 rcsetup.py:765(_validate_legend_loc)
        1    0.000    0.000    0.000    0.000 impl.py:854(parse_return)
        1    0.000    0.000    0.000    0.000 core.py:1315(_replace_dtype_fields)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:501(_caller)
        1    0.000    0.000    0.000    0.000 types.py:42(Storage)
        1    0.000    0.000    0.000    0.000 pdb.py:165(_ModuleTarget)
       70    0.000    0.000    0.000    0.000 _jit_internal.py:1109(__getitem__)
        1    0.000    0.000    0.000    0.000 bdb.py:657(Breakpoint)
        1    0.000    0.000    0.000    0.000 batchnorm.py:565(SyncBatchNorm)
        1    0.000    0.000    0.000    0.000 _python_dispatch.py:240(AliasInfo)
       14    0.000    0.000    0.000    0.000 utils.py:35(exposed_in)
        1    0.000    0.000    0.000    0.000 connection.py:364(Connection)
        1    0.000    0.000    0.000    0.000 _builtins.py:116(_gen_torch_functional_registered_ops)
        1    0.000    0.000    0.000    0.000 fishersnedecor.py:13(FisherSnedecor)
        1    0.000    0.000    0.000    0.000 conv.py:587(_ConvTransposeNd)
       22    0.000    0.000    0.000    0.000 reductions.py:123(_torch_grad_reduce)
        1    0.000    0.000    0.000    0.000 rcsetup.py:131(_validate_date)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:346(PngStream)
        1    0.000    0.000    0.000    0.000 _util.py:19(DeferredError)
        1    0.000    0.000    0.000    0.000 core.py:5117(Forward)
        8    0.000    0.000    0.000    0.000 core.py:4773(stopOn)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3365(_Backend)
        1    0.000    0.000    0.000    0.000 six.py:493(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 rrule.py:1418(_rrulestr)
        1    0.000    0.000    0.000    0.000 axis3d.py:740(YAxis)
        1    0.000    0.000    0.000    0.000 __init__.py:534(Move)
        1    0.000    0.000    0.000    0.000 __init__.py:1482(Logger)
        1    0.000    0.000    0.000    0.000 __init__.py:1230(DoubleStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1240(FloatStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1260(LongStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1300(BoolStorage)
        1    0.000    0.000    0.000    0.000 extras.py:1607(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 calendar.py:325(TextCalendar)
        1    0.000    0.000    0.000    0.000 request.py:1076(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 relaxed_categorical.py:12(ExpRelaxedCategorical)
        1    0.000    0.000    0.000    0.000 rnn.py:767(RNNCellBase)
        1    0.000    0.000    0.000    0.000 linear.py:11(Linear)
        1    0.000    0.000    0.000    0.000 conv_add.py:9(ConvAdd2d)
        1    0.000    0.000    0.000    0.000 functional_tensor.py:479(CppFunctionalizeAPI)
        1    0.000    0.000    0.000    0.000 model.py:1908(ListType)
        1    0.000    0.000    0.000    0.000 colors.py:2278(LightSource)
       33    0.000    0.000    0.000    0.000 version.py:452(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:700(PngImageFile)
        1    0.000    0.000    0.000    0.000 core.py:4983(SkipTo)
        1    0.000    0.000    0.000    0.000 rrule.py:1112(_iterinfo)
        1    0.000    0.000    0.000    0.000 polar.py:498(_ThetaShift)
        1    0.000    0.000    0.000    0.000 __init__.py:1370(QUInt4x2Storage)
       15    0.000    0.000    0.000    0.000 _jit_internal.py:762(_copy_to_script_wrapper)
        1    0.000    0.000    0.000    0.000 conv.py:1137(_LazyConvXdMixin)
        1    0.000    0.000    0.000    0.000 _importlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rnn.py:14(PackedSequence_)
        1    0.000    0.000    0.000    0.000 reduction.py:33(ForkingPickler)
        1    0.000    0.000    0.000    0.000 _trace.py:1222(TopLevelTracedModule)
        1    0.000    0.000    0.000    0.000 conv.py:277(ConvTranspose3d)
       10    0.000    0.000    0.000    0.000 _internal.py:731(_clear_handlers)
       10    0.000    0.000    0.000    0.000 rcsetup.py:374(validate_fontweight)
        1    0.000    0.000    0.000    0.000 core.py:2613(Word)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2573(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 axis3d.py:748(ZAxis)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1502(exec_body_callback)
        8    0.000    0.000    0.000    0.000 node.py:60(is_leaf)
       23    0.000    0.000    0.000    0.000 overrides.py:173(array_function_from_dispatcher)
        1    0.000    0.000    0.000    0.000 core.py:6540(MaskedConstant)
        1    0.000    0.000    0.000    0.000 lazy.py:10(_LazyProtocol)
        1    0.000    0.000    0.000    0.000 swa_utils.py:279(SWALR)
        1    0.000    0.000    0.000    0.000 spawn.py:36(ProcessExitedException)
        1    0.000    0.000    0.000    0.000 __init__.py:92(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:86(CompleteDirs)
        1    0.000    0.000    0.000    0.000 transforms.py:286(__init__)
        1    0.000    0.000    0.000    0.000 studentT.py:12(StudentT)
        1    0.000    0.000    0.000    0.000 subgraph_rewriter.py:14(Match)
        1    0.000    0.000    0.000    0.000 splitter_base.py:193(SplitResult)
        5    0.000    0.000    0.000    0.000 impl.py:700(supported_param)
        1    0.000    0.000    0.000    0.000 ticker.py:1305(EngFormatter)
       39    0.000    0.000    0.000    0.000 core.py:1873(recurse)
       12    0.000    0.000    0.000    0.000 core.py:5456(postParse)
        1    0.000    0.000    0.000    0.000 spines.py:487(SpinesProxy)
        1    0.000    0.000    0.000    0.000 image.py:1388(BboxImage)
        1    0.000    0.000    0.000    0.000 _parser.py:241(parserinfo)
        1    0.000    0.000    0.000    0.000 units.py:108(ConversionInterface)
        1    0.000    0.000    0.000    0.000 category.py:26(StrCategoryConverter)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 polar.py:140(PolarAffine)
        2    0.000    0.000    0.000    0.000 {method 'Close' of 'winreg.PyHKEY' objects}
        3    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        3    0.000    0.000    0.000    0.000 weakref.py:347(__new__)
       69    0.000    0.000    0.000    0.000 inspect.py:601(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:1250(HalfStorage)
        1    0.000    0.000    0.000    0.000 difflib.py:1666(HtmlDiff)
        1    0.000    0.000    0.000    0.000 __init__.py:1215(ComplexDoubleStorage)
        3    0.000    0.000    0.000    0.000 __init__.py:9(is_available)
        1    0.000    0.000    0.000    0.000 activation.py:174(Hardtanh)
        6    0.000    0.000    0.000    0.000 connection.py:837(<genexpr>)
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
        2    0.000    0.000    0.000    0.000 constraints.py:131(__call__)
        1    0.000    0.000    0.000    0.000 kumaraswamy.py:21(Kumaraswamy)
        1    0.000    0.000    0.000    0.000 rnn.py:1015(LSTMCell)
        1    0.000    0.000    0.000    0.000 observer.py:541(MovingAverageMinMaxObserver)
        1    0.000    0.000    0.000    0.000 observer.py:841(MovingAveragePerChannelMinMaxObserver)
        1    0.000    0.000    0.000    0.000 conv.py:82(Conv2d)
        1    0.000    0.000    0.000    0.000 _traceback.py:160(CapturedTraceback)
        2    0.000    0.000    0.000    0.000 Image.py:3472(register_extension)
        1    0.000    0.000    0.000    0.000 backend_tools.py:73(ToolBase)
        1    0.000    0.000    0.000    0.000 art3d.py:844(Poly3DCollection)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1353(_recalculate)
        3    0.000    0.000    0.000    0.000 contextlib.py:359(__exit__)
        1    0.000    0.000    0.000    0.000 __init__.py:919(Handler)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:81(_SupportsDType)
        1    0.000    0.000    0.000    0.000 hooks.py:9(RemovableHandle)
        1    0.000    0.000    0.000    0.000 _tensor_str.py:11(__PrinterOptions)
        1    0.000    0.000    0.000    0.000 __init__.py:1116(DoubleStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1149(LongStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1226(ComplexFloatStorage)
        1    0.000    0.000    0.000    0.000 pooling.py:635(AvgPool3d)
        1    0.000    0.000    0.000    0.000 _ops.py:467(OpOverload)
        1    0.000    0.000    0.000    0.000 padding.py:17(_CircularPadNd)
        1    0.000    0.000    0.000    0.000 connection.py:655(PipeListener)
        1    0.000    0.000    0.000    0.000 __init__.py:360(ZipInfo)
        1    0.000    0.000    0.000    0.000 log_normal.py:9(LogNormal)
        1    0.000    0.000    0.000    0.000 transforms.py:654(TanhTransform)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:405(DataFlowEdge)
        1    0.000    0.000    0.000    0.000 dataloader.py:681(_MultiProcessingDataLoaderIter)
        1    0.000    0.000    0.000    0.000 conv_relu.py:19(ConvReLU1d)
        1    0.000    0.000    0.000    0.000 rnn.py:230(GRUCell)
        1    0.000    0.000    0.000    0.000 _atfork.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:1213(_SelectorDatagramTransport)
        1    0.000    0.000    0.000    0.000 engine.py:2705(AnalysisResult)
        1    0.000    0.000    0.000    0.000 model.py:1833(BaseType)
        1    0.000    0.000    0.000    0.000 version.py:420(major)
       10    0.000    0.000    0.000    0.000 _docstring.py:33(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:3628(Exif)
        1    0.000    0.000    0.000    0.000 colors.py:548(ColorConverter)
        1    0.000    0.000    0.000    0.000 colors.py:958(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 model.py:25(BaseTypeByIdentity)
        2    0.000    0.000    0.000    0.000 scale.py:702(get_scale_names)
        1    0.000    0.000    0.000    0.000 transforms.py:1077(TransformedBbox)
        1    0.000    0.000    0.000    0.000 patches.py:2204(_Style)
        1    0.000    0.000    0.000    0.000 win.py:48(tzres)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:985(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 legend_handler.py:524(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        1    0.000    0.000    0.000    0.000 __init__.py:1171(ShortStorage)
        1    0.000    0.000    0.000    0.000 pooling.py:870(_LPPoolNd)
        1    0.000    0.000    0.000    0.000 normalization.py:89(LayerNorm)
        1    0.000    0.000    0.000    0.000 inverse_gamma.py:11(InverseGamma)
        1    0.000    0.000    0.000    0.000 sampler.py:117(RandomSampler)
        1    0.000    0.000    0.000    0.000 linear_relu.py:116(LinearTanh)
        1    0.000    0.000    0.000    0.000 base_events.py:275(Server)
        1    0.000    0.000    0.000    0.000 taskgroups.py:12(TaskGroup)
        1    0.000    0.000    0.000    0.000 operator_support.py:27(OperatorSupportBase)
        7    0.000    0.000    0.000    0.000 _internal.py:63(register_log)
        1    0.000    0.000    0.000    0.000 impl.py:180(__init__)
        1    0.000    0.000    0.000    0.000 functional_tensor.py:444(PythonFunctionalizeAPI)
        1    0.000    0.000    0.000    0.000 ElementTree.py:514(ElementTree)
        1    0.000    0.000    0.000    0.000 transforms.py:1276(Transform)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1458(DraggableBase)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:286(CubicTriInterpolator)
        6    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        8    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        1    0.000    0.000    0.000    0.000 subprocess.py:215(Handle)
        1    0.000    0.000    0.000    0.000 __init__.py:1127(FloatStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:391(check_sparse_tensor_invariants)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:575(_WorldMeta)
        1    0.000    0.000    0.000    0.000 distributed.py:52(_MixedPrecision)
        1    0.000    0.000    0.000    0.000 __init__.py:175(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.000    0.000 functional_modules.py:88(FXFloatFunctional)
        1    0.000    0.000    0.000    0.000 streams.py:315(StreamWriter)
        1    0.000    0.000    0.000    0.000 model.py:1875(CustomClassType)
        1    0.000    0.000    0.000    0.000 model.py:2417(BaseOperatorName)
        1    0.000    0.000    0.000    0.000 model.py:2510(OperatorName)
        2    0.000    0.000    0.000    0.000 rcsetup.py:858(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 core.py:3321(White)
        1    0.000    0.000    0.000    0.000 collections.py:1378(LineCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1972(_MeshData)
        5    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
       10    0.000    0.000    0.000    0.000 enum.py:797(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:349(SymBool)
        1    0.000    0.000    0.000    0.000 __init__.py:546(Formatter)
        1    0.000    0.000    0.000    0.000 __init__.py:1350(QInt8Storage)
        1    0.000    0.000    0.000    0.000 threading.py:670(Barrier)
        1    0.000    0.000    0.000    0.000 _exceptions.py:116(_ArrayMemoryError)
       30    0.000    0.000    0.000    0.000 multiarray.py:669(result_type)
        1    0.000    0.000    0.000    0.000 streams.py:14(Stream)
        1    0.000    0.000    0.000    0.000 __init__.py:1182(CharStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1193(BoolStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1204(BFloat16Storage)
        1    0.000    0.000    0.000    0.000 _functions.py:10(Broadcast)
        1    0.000    0.000    0.000    0.000 __init__.py:34(_init)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 relaxed_categorical.py:95(RelaxedOneHotCategorical)
        1    0.000    0.000    0.000    0.000 dataframes.py:60(Capture)
        1    0.000    0.000    0.000    0.000 rnn.py:165(_LSTMLayer)
        1    0.000    0.000    0.000    0.000 normalization.py:5(LayerNorm)
        1    0.000    0.000    0.000    0.000 linear.py:15(Linear)
        1    0.000    0.000    0.000    0.000 activation.py:244(PReLU)
        1    0.000    0.000    0.000    0.000 utils.py:11(WeightedQuantizedModule)
        1    0.000    0.000    0.000    0.000 conv_fused.py:408(ConvBnReLU1d)
        1    0.000    0.000    0.000    0.000 observer.py:1466(NoopObserver)
       18    0.000    0.000    0.000    0.000 cycler.py:170(change_key)
        1    0.000    0.000    0.000    0.000 runner.py:30(TextTestResult)
        1    0.000    0.000    0.000    0.000 mock.py:2486(_Call)
        1    0.000    0.000    0.000    0.000 locks.py:445(Barrier)
        1    0.000    0.000    0.000    0.000 functional_tensor.py:513(FunctorchFunctionalizeAPI)
        1    0.000    0.000    0.000    0.000 textpath.py:20(TextToPath)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 win.py:125(tzwinbase)
        1    0.000    0.000    0.000    0.000 _triplot.py:1(<module>)
        7    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        3    0.000    0.000    0.000    0.000 weakref.py:352(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1310(BFloat16Storage)
        1    0.000    0.000    0.000    0.000 __init__.py:1320(ComplexDoubleStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1360(QInt32Storage)
        1    0.000    0.000    0.000    0.000 platform.py:799(_Processor)
        1    0.000    0.000    0.000    0.000 activation.py:1416(Softmin)
        1    0.000    0.000    0.000    0.000 profiler_util.py:25(EventList)
        1    0.000    0.000    0.000    0.000 batchnorm.py:9(_BatchNorm)
        1    0.000    0.000    0.000    0.000 linear_fused.py:13(LinearBn1d)
        1    0.000    0.000    0.000    0.000 activation.py:14(ReLU6)
        1    0.000    0.000    0.000    0.000 graph.py:659(_PyTreeCodeGen)
        1    0.000    0.000    0.000    0.000 engine.py:801(MateGivenType)
        1    0.000    0.000    0.000    0.000 model.py:1854(OptionalType)
        1    0.000    0.000    0.000    0.000 engine.py:1330(BaseCommand)
        1    0.000    0.000    0.000    0.000 ImageFile.py:105(ImageFile)
        7    0.000    0.000    0.000    0.000 unicode.py:9(__init__)
        1    0.000    0.000    0.000    0.000 bezier.py:181(BezierSegment)
        2    0.000    0.000    0.000    0.000 results.py:418(__getattr__)
       22    0.000    0.000    0.000    0.000 core.py:3361(<genexpr>)
        1    0.000    0.000    0.000    0.000 six.py:205(load_module)
        1    0.000    0.000    0.000    0.000 container.py:5(Container)
        1    0.000    0.000    0.000    0.000 traceback.py:679(TracebackException)
        1    0.000    0.000    0.000    0.000 __init__.py:1270(IntStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1280(ShortStorage)
        1    0.000    0.000    0.000    0.000 __init__.py:1290(CharStorage)
        8    0.000    0.000    0.000    0.000 platform.py:332(<genexpr>)
        9    0.000    0.000    0.000    0.000 __init__.py:443(__init__)
        1    0.000    0.000    0.000    0.000 _iotools.py:229(NameValidator)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        2    0.000    0.000    0.000    0.000 core.py:6643(__setattr__)
        3    0.000    0.000    0.000    0.000 signal.py:51(decorator)
        1    0.000    0.000    0.000    0.000 __init__.py:1160(IntStorage)
        1    0.000    0.000    0.000    0.000 batchnorm.py:17(_NormBase)
        1    0.000    0.000    0.000    0.000 dropout.py:8(_DropoutNd)
        1    0.000    0.000    0.000    0.000 rnn.py:1120(RNNCellBase)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:1516(OneCycleLR)
        2    0.000    0.000    0.000    0.000 __init__.py:51(__init__)
        3    0.000    0.000    0.000    0.000 constraints.py:114(__init__)
        1    0.000    0.000    0.000    0.000 conv.py:381(Conv2d)
        1    0.000    0.000    0.000    0.000 normalization.py:81(InstanceNorm1d)
        1    0.000    0.000    0.000    0.000 conv.py:118(Conv3d)
        1    0.000    0.000    0.000    0.000 events.py:106(TimerHandle)
        1    0.000    0.000    0.000    0.000 proxy_tensor.py:236(_ProxyTensor)
        1    0.000    0.000    0.000    0.000 fft.py:270(_ShapeAndDims)
        1    0.000    0.000    0.000    0.000 __init__.py:99(version_info)
        1    0.000    0.000    0.000    0.000 backend_tools.py:158(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 figure.py:73(_AxesStack)
        1    0.000    0.000    0.000    0.000 offsetbox.py:707(TextArea)
        1    0.000    0.000    0.000    0.000 dates.py:1605(DayLocator)
        1    0.000    0.000    0.000    0.000 art3d.py:534(Patch3DCollection)
        9    0.000    0.000    0.000    0.000 functools.py:970(__set_name__)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1380(QUInt2x4Storage)
        2    0.000    0.000    0.000    0.000 __init__.py:1776(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 socket.py:664(SocketIO)
       16    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:79(<genexpr>)
        1    0.000    0.000    0.000    0.000 subprocess.py:126(CalledProcessError)
        1    0.000    0.000    0.000    0.000 overrides.py:1859(TorchFunctionMode)
        1    0.000    0.000    0.000    0.000 __init__.py:1138(HalfStorage)
        1    0.000    0.000    0.000    0.000 _python_dispatch.py:18(TorchDispatchMode)
        1    0.000    0.000    0.000    0.000 transforms.py:982(LowerCholeskyTransform)
        1    0.000    0.000    0.000    0.000 weibull.py:12(Weibull)
        1    0.000    0.000    0.000    0.000 dataloader.py:564(_BaseDataLoaderIter)
        1    0.000    0.000    0.000    0.000 combining.py:110(_ContainerTemplate)
        1    0.000    0.000    0.000    0.000 rnn.py:7(LSTM)
        1    0.000    0.000    0.000    0.000 observer.py:52(_PartialWrapper)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 argparse.py:1357(_ActionsContainer)
        2    0.000    0.000    0.000    0.000 model.py:2526(__str__)
        4    0.000    0.000    0.000    0.000 model.py:2493(__str__)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1759(C14NWriterTarget)
        1    0.000    0.000    0.000    0.000 model.py:345(StructOrUnion)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:151(ChunkStream)
       15    0.000    0.000    0.000    0.000 results.py:434(<lambda>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1751(ParserState)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 polar.py:748(_WedgeBbox)
        1    0.000    0.000    0.000    0.000 __init__.py:1330(ComplexFloatStorage)
        1    0.000    0.000    0.000    0.000 threading.py:1234(daemon)
        1    0.000    0.000    0.000    0.000 _internal.py:249(_ctypes)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._dispatch_set_report_error_callback}
        1    0.000    0.000    0.000    0.000 throughput_benchmark.py:27(ExecutionStats)
       31    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        7    0.000    0.000    0.000    0.000 __init__.py:214(<genexpr>)
        2    0.000    0.000    0.000    0.000 _jit_internal.py:654(ignore)
        1    0.000    0.000    0.000    0.000 function.py:743(NestedIOFunction)
        1    0.000    0.000    0.000    0.000 loss.py:1184(MultiLabelSoftMarginLoss)
        1    0.000    0.000    0.000    0.000 transformer.py:402(TransformerDecoder)
        1    0.000    0.000    0.000    0.000 fold.py:9(Fold)
        1    0.000    0.000    0.000    0.000 join.py:85(_JoinConfig)
