0.17s/move
         65369964 function calls (63706036 primitive calls) in 49.203 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 calendar.py:1(<module>)
        1    0.000    0.000    0.001    0.001 locks.py:1(<module>)
      486    0.001    0.000    0.001    0.000 __init__.py:3498(_ep_skewered)
       41    0.000    0.000    0.001    0.000 __init__.py:1510(setLevel)
     2712    0.001    0.000    0.001    0.000 {built-in method from_bytes}
       20    0.001    0.000    0.001    0.000 {built-in method builtins.dir}
       10    0.000    0.000    0.001    0.000 conv.py:143(reset_parameters)
        1    0.000    0.000    0.001    0.001 model.py:2310(parse)
      885    0.001    0.000    0.001    0.000 {built-in method nt._getfullpathname}
     1528    0.001    0.000    0.001    0.000 functools.py:65(wraps)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
     2092    0.000    0.000    0.001    0.000 typing.py:1565(__eq__)
       66    0.000    0.000    0.001    0.000 random.py:454(choices)
       41    0.000    0.000    0.001    0.000 __init__.py:1465(_clear_cache)
       88    0.000    0.000    0.001    0.000 dataclasses.py:250(_recursive_repr)
        2    0.000    0.000    0.001    0.000 fuse_modules.py:1(<module>)
      138    0.000    0.000    0.001    0.000 enum.py:1562(__and__)
        1    0.001    0.001    0.001    0.001 {built-in method torch._C._autograd_init}
  428/146    0.000    0.000    0.001    0.000 _parser.py:178(getwidth)
      195    0.000    0.000    0.001    0.000 inspect.py:2001(_signature_get_user_defined_method)
      177    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
        1    0.001    0.001    0.001    0.001 ipaddress.py:671(_BaseNetwork)
     4398    0.001    0.000    0.001    0.000 typing.py:1246(<genexpr>)
        1    0.000    0.000    0.001    0.001 clip_grad.py:1(<module>)
       84    0.000    0.000    0.001    0.000 __init__.py:2149(getLogger)
        1    0.000    0.000    0.001    0.001 distribution.py:1(<module>)
     2052    0.000    0.000    0.001    0.000 inspect.py:3045(<genexpr>)
        1    0.000    0.000    0.001    0.001 model.py:2274(_preparse)
        5    0.000    0.000    0.001    0.000 model.py:1986(parse)
        4    0.000    0.000    0.001    0.000 _script.py:276(__init__)
       59    0.000    0.000    0.001    0.000 wrappers.py:382(elementwise_unary_scalar_wrapper)
     1102    0.000    0.000    0.001    0.000 _pytree.py:590(_is_namedtuple_instance)
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
        1    0.000    0.000    0.001    0.001 tools_common.py:78(FxNetAccFusionsFinder)
       10    0.000    0.000    0.001    0.000 extras.py:233(__init__)
      107    0.000    0.000    0.001    0.000 {method '__typing_subst__' of 'typing.TypeVar' objects}
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
        1    0.000    0.000    0.001    0.001 c10d_logger.py:1(<module>)
       10    0.000    0.000    0.001    0.000 extras.py:237(getdoc)
      404    0.000    0.000    0.001    0.000 module.py:2313(children)
     1765    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
        1    0.000    0.000    0.001    0.001 _package_pickler.py:1(<module>)
        1    0.000    0.000    0.001    0.001 comm.py:1(<module>)
     2110    0.000    0.000    0.001    0.000 inspect.py:291(ismodule)
        1    0.000    0.000    0.001    0.001 graph_settings.py:1(<module>)
        2    0.000    0.000    0.001    0.000 qconfig.py:1(<module>)
        1    0.000    0.000    0.001    0.001 encoders.py:1(<module>)
        3    0.000    0.000    0.001    0.000 activation.py:1(<module>)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.000    0.000    0.001    0.001 pooling.py:1(<module>)
     5948    0.001    0.000    0.001    0.000 __init__.py:2197(_push_capture)
     1307    0.000    0.000    0.001    0.000 __init__.py:447(_make)
       74    0.000    0.000    0.001    0.000 contextlib.py:272(contextmanager)
        1    0.001    0.001    0.001    0.001 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.001    0.001 _lowrank.py:1(<module>)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
     1344    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       28    0.000    0.000    0.000    0.000 _decorator.py:25(__call__)
        5    0.000    0.000    0.000    0.000 warnings.py:131(filterwarnings)
        1    0.000    0.000    0.000    0.000 _tensor_docs.py:1(<module>)
      649    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       87    0.000    0.000    0.000    0.000 __init__.py:1883(get_aten_op)
      585    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       84    0.000    0.000    0.000    0.000 __init__.py:1377(getLogger)
        1    0.000    0.000    0.000    0.000 _internal.py:832(_reset_logs)
        3    0.000    0.000    0.000    0.000 glob.py:176(_listdir)
        6    0.000    0.000    0.000    0.000 {built-in method _ctypes.LoadLibrary}
  422/200    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
        2    0.000    0.000    0.000    0.000 combinatorics.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transformed_distribution.py:1(<module>)
        1    0.000    0.000    0.000    0.000 beta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fake_tensor.py:812(FakeTensorMode)
      118    0.000    0.000    0.000    0.000 typing.py:977(_typevar_subst)
       65    0.000    0.000    0.000    0.000 inspect.py:2095(_signature_bound_method)
        1    0.000    0.000    0.000    0.000 lowrank_multivariate_normal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exported_program.py:113(ExportedProgram)
     3020    0.000    0.000    0.000    0.000 _parser.py:240(__next)
        1    0.000    0.000    0.000    0.000 _trace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:157(_check_capability)
       51    0.000    0.000    0.000    0.000 module.py:428(__init__)
      812    0.000    0.000    0.000    0.000 enum.py:79(_is_private)
  422/200    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.000    0.000 grad_mode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _conversions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 half_normal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:118(_formatwarnmsg)
        1    0.000    0.000    0.000    0.000 warnings.py:35(_formatwarnmsg_impl)
     2024    0.000    0.000    0.000    0.000 _ops.py:43(__init__)
        1    0.000    0.000    0.000    0.000 scanner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:162(_register_known_types)
      512    0.000    0.000    0.000    0.000 glob.py:142(_iterdir)
        1    0.000    0.000    0.000    0.000 functional_tensor.py:19(FunctionalTensor)
     2453    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:436(PercentStyle)
     2221    0.000    0.000    0.000    0.000 enum.py:1129(__new__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1(<module>)
     4965    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
    12/10    0.000    0.000    0.000    0.000 model.py:1784(parse)
        1    0.000    0.000    0.000    0.000 interpreter.py:18(Interpreter)
     1402    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 optimizer.py:225(Optimizer)
        1    0.000    0.000    0.000    0.000 chi2.py:1(<module>)
       74    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
      151    0.000    0.000    0.000    0.000 typing.py:1609(__hash__)
        1    0.000    0.000    0.000    0.000 operator_support.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_init}
    12/10    0.000    0.000    0.000    0.000 model.py:1790(_parse)
       18    0.000    0.000    0.000    0.000 {built-in method _io.open}
     1067    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
        1    0.000    0.000    0.000    0.000 module.py:2433(eval)
     51/1    0.000    0.000    0.000    0.000 module.py:2411(train)
       95    0.000    0.000    0.000    0.000 _pytree.py:283(_private_register_pytree_node)
        3    0.000    0.000    0.000    0.000 traceback.py:29(format_list)
        1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unflatten.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
       11    0.000    0.000    0.000    0.000 activation.py:1378(__init__)
      659    0.000    0.000    0.000    0.000 enum.py:38(_is_descriptor)
      916    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
     3251    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 grad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 code_template.py:1(<module>)
     1028    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
        1    0.000    0.000    0.000    0.000 _monkeytype_config.py:1(<module>)
      404    0.000    0.000    0.000    0.000 module.py:2322(named_children)
     1172    0.000    0.000    0.000    0.000 {built-in method torch._C._add_docstr}
        1    0.000    0.000    0.000    0.000 timeouts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 message.py:135(Message)
       56    0.000    0.000    0.000    0.000 decompositions.py:45(type_casts)
        1    0.000    0.000    0.000    0.000 code_template.py:14(CodeTemplate)
       70    0.000    0.000    0.000    0.000 parallel_mctree.py:104(perform_endgame_expansion)
        1    0.000    0.000    0.000    0.000 _cxx_pytree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 join.py:1(<module>)
     2009    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        3    0.000    0.000    0.000    0.000 traceback.py:525(format)
        6    0.000    0.000    0.000    0.000 getlimits.py:34(__init__)
       18    0.000    0.000    0.000    0.000 tokenize.py:352(detect_encoding)
  413/395    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       76    0.000    0.000    0.000    0.000 _parser.py:98(closegroup)
        1    0.000    0.000    0.000    0.000 __init__.py:742(device_count)
      621    0.000    0.000    0.000    0.000 enum.py:785(__delattr__)
       94    0.000    0.000    0.000    0.000 enum.py:967(_get_mixins_)
      546    0.000    0.000    0.000    0.000 _tensor_docs.py:8(add_docstr_all)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:1(<module>)
      415    0.000    0.000    0.000    0.000 wrappers.py:207(out_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:689(_device_count_nvml)
        1    0.000    0.000    0.000    0.000 model.py:448(NativeFunction)
        1    0.000    0.000    0.000    0.000 transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
     3406    0.000    0.000    0.000    0.000 {built-in method builtins.id}
     2424    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
     1265    0.000    0.000    0.000    0.000 inspect.py:371(isfunction)
        1    0.000    0.000    0.000    0.000 impl.py:826(get_supported_param_types)
      130    0.000    0.000    0.000    0.000 inspect.py:1816(getattr_static)
        1    0.000    0.000    0.000    0.000 _scalars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1171(exec_module)
      317    0.000    0.000    0.000    0.000 function_base.py:483(_add_docstring)
     1046    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:1(<module>)
   125/94    0.000    0.000    0.000    0.000 __init__.py:311(<genexpr>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2265(_IPv6Constants)
        1    0.000    0.000    0.000    0.000 __init__.py:612(_raw_device_count_nvml)
      806    0.000    0.000    0.000    0.000 enum.py:48(_is_dunder)
        1    0.000    0.000    0.000    0.000 padding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _import_utils.py:30(import_dill)
        1    0.000    0.000    0.000    0.000 _import_utils.py:21(dill_available)
        1    0.000    0.000    0.000    0.000 _import_utils.py:7(_check_module_exists)
        1    0.000    0.000    0.000    0.000 _lobpcg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:935(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 wintypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
       28    0.000    0.000    0.000    0.000 ipaddress.py:2189(__init__)
        1    0.000    0.000    0.000    0.000 dlpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 argparse.py:1(<module>)
        8    0.000    0.000    0.000    0.000 impl.py:810(derived_types)
        2    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:1(<module>)
     1472    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _base.py:1(<module>)
       49    0.000    0.000    0.000    0.000 core.py:131(get_object_signature)
        1    0.000    0.000    0.000    0.000 constraints.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:1352(FunctionSchema)
        1    0.000    0.000    0.000    0.000 callable.py:173(CollatorIterDataPipe)
       66    0.000    0.000    0.000    0.000 inspect.py:3066(replace)
        3    0.000    0.000    0.000    0.000 grad_scaler.py:1(<module>)
     1674    0.000    0.000    0.000    0.000 _ops.py:99(py_impl)
        1    0.000    0.000    0.000    0.000 proactor_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _symbolic_trace.py:232(Tracer)
        1    0.000    0.000    0.000    0.000 parallel_apply.py:1(<module>)
       99    0.000    0.000    0.000    0.000 traceback.py:460(format_frame_summary)
     1476    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 collate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signal.py:1(<module>)
       10    0.000    0.000    0.000    0.000 _torch_docs.py:9(parse_kwargs)
       95    0.000    0.000    0.000    0.000 _pytree.py:629(__post_init__)
      812    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
        1    0.000    0.000    0.000    0.000 dataloader.py:124(DataLoader)
       10    0.000    0.000    0.000    0.000 batchnorm.py:76(reset_parameters)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1(<module>)
      454    0.000    0.000    0.000    0.000 dataclasses.py:857(_set_qualname)
        1    0.000    0.000    0.000    0.000 library.py:1(<module>)
       24    0.000    0.000    0.000    0.000 dtypes.py:66(_add_dtype_helper)
        1    0.000    0.000    0.000    0.000 model.py:2111(Arguments)
       39    0.000    0.000    0.000    0.000 sym_node.py:931(_make_node_magic)
      141    0.000    0.000    0.000    0.000 module.py:781(compute_should_use_set_data)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1542(_IPv4Constants)
       26    0.000    0.000    0.000    0.000 core.py:6855(__init__)
      614    0.000    0.000    0.000    0.000 _ops.py:857(overloads)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:1(<module>)
        2    0.000    0.000    0.000    0.000 fnmatch.py:38(_compile_pattern)
   132/94    0.000    0.000    0.000    0.000 fake_impls.py:110(contains_tensor_types)
        1    0.000    0.000    0.000    0.000 _sources.py:1(<module>)
     3841    0.000    0.000    0.000    0.000 inspect.py:2765(name)
      187    0.000    0.000    0.000    0.000 typing.py:961(_is_unpacked_typevartuple)
        1    0.000    0.000    0.000    0.000 model.py:326(ScalarType)
        1    0.000    0.000    0.000    0.000 sharding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transformer.py:1(<module>)
       12    0.000    0.000    0.000    0.000 container.py:99(__init__)
       26    0.000    0.000    0.000    0.000 core.py:6860(getdoc)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:997(exec_module)
      274    0.000    0.000    0.000    0.000 dataclasses.py:404(field)
      210    0.000    0.000    0.000    0.000 typing.py:1542(<genexpr>)
      176    0.000    0.000    0.000    0.000 typing.py:1194(__instancecheck__)
      214    0.000    0.000    0.000    0.000 dataclasses.py:437(_tuple_str)
       88    0.000    0.000    0.000    0.000 dataclasses.py:428(_fields_in_init_order)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1475(__init__)
        8    0.000    0.000    0.000    0.000 functools.py:852(register)
       50    0.000    0.000    0.000    0.000 {built-in method torch.empty}
      150    0.000    0.000    0.000    0.000 traceback.py:391(extended_frame_gen)
        2    0.000    0.000    0.000    0.000 conv_fused.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:158(Backend)
       81    0.000    0.000    0.000    0.000 dataclasses.py:701(_is_type)
        2    0.000    0.000    0.000    0.000 util.py:1(<module>)
      435    0.000    0.000    0.000    0.000 enum.py:1544(_get_value)
      281    0.000    0.000    0.000    0.000 dataclasses.py:489(_field_init)
       18    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        2    0.000    0.000    0.000    0.000 __init__.py:2192(_make_copy_from_view)
        1    0.000    0.000    0.000    0.000 graph_manipulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 split_module.py:1(<module>)
        2    0.000    0.000    0.000    0.000 fused.py:1(<module>)
        1    0.000    0.000    0.000    0.000 passthrough.py:1(<module>)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
        2    0.000    0.000    0.000    0.000 normalization.py:1(<module>)
        3    0.000    0.000    0.000    0.000 sparse.py:1(<module>)
       50    0.000    0.000    0.000    0.000 utils.py:9(parse)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
       26    0.000    0.000    0.000    0.000 _jit_internal.py:1143(_qualified_name)
        1    0.000    0.000    0.000    0.000 proxy.py:92(TracerBase)
       94    0.000    0.000    0.000    0.000 enum.py:1008(_find_data_type_)
        1    0.000    0.000    0.000    0.000 profiler_util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _named_member_accessor.py:1(<module>)
      667    0.000    0.000    0.000    0.000 _parser.py:176(append)
      116    0.000    0.000    0.000    0.000 _ops.py:600(__str__)
     2690    0.000    0.000    0.000    0.000 inspect.py:2777(kind)
       52    0.000    0.000    0.000    0.000 core.py:894(__init__)
      256    0.000    0.000    0.000    0.000 parameter.py:8(__instancecheck__)
        6    0.000    0.000    0.000    0.000 typing.py:1822(__new__)
        1    0.000    0.000    0.000    0.000 net_min_base.py:90(_MinimizerBase)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:360(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 functional_call.py:1(<module>)
        1    0.000    0.000    0.000    0.000 container.py:43(Sequential)
     1111    0.000    0.000    0.000    0.000 _parser.py:256(match)
      739    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      130    0.000    0.000    0.000    0.000 inspect.py:1795(_check_class)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wrappers.py:1(<module>)
       77    0.000    0.000    0.000    0.000 sym_node.py:1204(_make_user_magic)
        1    0.000    0.000    0.000    0.000 case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _script.py:931(_get_methods)
      150    0.000    0.000    0.000    0.000 traceback.py:327(walk_stack)
     1903    0.000    0.000    0.000    0.000 typing.py:1599(<genexpr>)
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tensor.py:81(Tensor)
       18    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.000    0.000 wishart.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:604(getmembers)
        1    0.000    0.000    0.000    0.000 _trace.py:595(ignore_lib_warnings)
        2    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
       26    0.000    0.000    0.000    0.000 _sources.py:37(normalize_source_lines)
       15    0.000    0.000    0.000    0.000 function.py:331(__init__)
       24    0.000    0.000    0.000    0.000 tokenize.py:376(read_or_stop)
        2    0.000    0.000    0.000    0.000 glob.py:1(<module>)
     1280    0.000    0.000    0.000    0.000 dataclasses.py:461(<genexpr>)
        1    0.000    0.000    0.000    0.000 inspect.py:2350(_signature_from_builtin)
      465    0.000    0.000    0.000    0.000 wrappers.py:240(<genexpr>)
       47    0.000    0.000    0.000    0.000 enum.py:1035(_find_new_)
       26    0.000    0.000    0.000    0.000 _sources.py:87(__init__)
        1    0.000    0.000    0.000    0.000 inspect.py:562(_getmembers)
        1    0.000    0.000    0.000    0.000 pass_base.py:1(<module>)
      145    0.000    0.000    0.000    0.000 _compiler.py:216(_compile_charset)
        1    0.000    0.000    0.000    0.000 graph_module.py:319(GraphModule)
     1293    0.000    0.000    0.000    0.000 inspect.py:1189(tokeneater)
      202    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       23    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
      176    0.000    0.000    0.000    0.000 typing.py:1465(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 inspect.py:2208(_signature_fromstr)
      512    0.000    0.000    0.000    0.000 _parser.py:293(tell)
        1    0.000    0.000    0.000    0.000 _named_member_accessor.py:108(NamedMemberAccessor)
       21    0.000    0.000    0.000    0.000 init.py:58(_no_grad_fill_)
       51    0.000    0.000    0.000    0.000 <frozen abc>:117(__instancecheck__)
        1    0.000    0.000    0.000    0.000 package_exporter.py:182(PackageExporter)
       14    0.000    0.000    0.000    0.000 __init__.py:199(split)
        1    0.000    0.000    0.000    0.000 const_fold.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pickletools.py:2224(assure_pickle_consistency)
       40    0.000    0.000    0.000    0.000 __init__.py:1428(_fixupParents)
       37    0.000    0.000    0.000    0.000 _compiler.py:386(_mk_bitmap)
     1062    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 _lobpcg.py:257(LOBPCGAutogradFunction)
        2    0.000    0.000    0.000    0.000 quant_type.py:1(<module>)
       51    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        2    0.000    0.000    0.000    0.000 constants.py:1(<module>)
      633    0.000    0.000    0.000    0.000 __init__.py:1685(ply)
       43    0.000    0.000    0.000    0.000 typing.py:361(_flatten_literal_params)
        1    0.000    0.000    0.000    0.000 pyfunctorch.py:1(<module>)
       36    0.000    0.000    0.000    0.000 getlimits.py:111(_float_to_str)
      150    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
        1    0.000    0.000    0.000    0.000 graph_signature.py:192(ExportGraphSignature)
       11    0.000    0.000    0.000    0.000 __init__.py:10(partialclass)
      215    0.000    0.000    0.000    0.000 inspect.py:1458(repl)
        3    0.000    0.000    0.000    0.000 embedding_ops.py:1(<module>)
        2    0.000    0.000    0.000    0.000 fuser_method_mappings.py:1(<module>)
      996    0.000    0.000    0.000    0.000 _ops.py:772(__init__)
      739    0.000    0.000    0.000    0.000 _parser.py:164(__len__)
        1    0.000    0.000    0.000    0.000 _decorator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:1837(BaseTy)
      521    0.000    0.000    0.000    0.000 __init__.py:145(register_decomposition)
    58/53    0.000    0.000    0.000    0.000 typing.py:1393(__repr__)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
        1    0.000    0.000    0.000    0.000 __init__.py:1951(_TritonLibrary)
       57    0.000    0.000    0.000    0.000 module.py:528(register_parameter)
        3    0.000    0.000    0.000    0.000 autocast_mode.py:1(<module>)
      190    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      710    0.000    0.000    0.000    0.000 typing.py:935(__eq__)
        1    0.000    0.000    0.000    0.000 _foreach_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_registration.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hashlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _hook_iterator.py:1(<module>)
      605    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
      847    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 nccl.py:1(<module>)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
      145    0.000    0.000    0.000    0.000 _compiler.py:398(_simple)
       34    0.000    0.000    0.000    0.000 utils.py:118(__init__)
       26    0.000    0.000    0.000    0.000 _mangling.py:44(is_mangled)
        1    0.000    0.000    0.000    0.000 container.py:408(ModuleDict)
        1    0.000    0.000    0.000    0.000 datapipe.py:35(IterDataPipe)
        1    0.000    0.000    0.000    0.000 _builtins.py:1(<module>)
      553    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
      764    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      192    0.000    0.000    0.000    0.000 __init__.py:421(_edges)
        1    0.000    0.000    0.000    0.000 adaptive.py:1(<module>)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1886(__init__)
      411    0.000    0.000    0.000    0.000 typing.py:295(_check_generic)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
       17    0.000    0.000    0.000    0.000 _internal.py:804(_setup_handlers)
      317    0.000    0.000    0.000    0.000 function_base.py:465(_needs_add_docstring)
       58    0.000    0.000    0.000    0.000 _utils.py:845(classproperty)
        1    0.000    0.000    0.000    0.000 pkgutil.py:1(<module>)
        6    0.000    0.000    0.000    0.000 typing.py:2186(get_type_hints)
        1    0.000    0.000    0.000    0.000 _lazy_graph_module.py:1(<module>)
        8    0.000    0.000    0.000    0.000 _contextlib.py:123(__call__)
        1    0.000    0.000    0.000    0.000 parametrize.py:1(<module>)
      547    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       24    0.000    0.000    0.000    0.000 datapipe.py:132(register_datapipe_as_function)
        1    0.000    0.000    0.000    0.000 flatten.py:1(<module>)
       62    0.000    0.000    0.000    0.000 typing.py:1554(<genexpr>)
        1    0.000    0.000    0.000    0.000 rendezvous.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filelister.py:1(<module>)
       22    0.000    0.000    0.000    0.000 c10d_logger.py:71(_exception_logger)
        1    0.000    0.000    0.000    0.000 meta_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
      512    0.000    0.000    0.000    0.000 glob.py:108(<genexpr>)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 wrappers.py:82(elementwise_type_promotion_wrapper)
      141    0.000    0.000    0.000    0.000 _python_dispatch.py:199(is_traceable_wrapper_subclass)
        1    0.000    0.000    0.000    0.000 graph.py:226(PythonCode)
       68    0.000    0.000    0.000    0.000 inspect.py:2121(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 upsampling.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:2854(__new__)
        1    0.000    0.000    0.000    0.000 graph.py:44(Node)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
     1008    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1573(<genexpr>)
        1    0.000    0.000    0.000    0.000 _vmap_internals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 param_fetch.py:1(<module>)
      391    0.000    0.000    0.000    0.000 enum.py:251(__init__)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:619(CategoryElement)
        1    0.000    0.000    0.000    0.000 _state.py:1(<module>)
      238    0.000    0.000    0.000    0.000 enum.py:1188(_generate_next_value_)
      507    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       35    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
        1    0.000    0.000    0.000    0.000 importer.py:1(<module>)
      107    0.000    0.000    0.000    0.000 _parser.py:372(_escape)
      231    0.000    0.000    0.000    0.000 {method 'is_floating_point' of 'torch._C.TensorBase' objects}
